Lemma,Stem,Paradigm,Class,Translation,Source
niizhwaaso-gikinoonowin,niizhwaaso-gikinoonowin,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niizhwaaso-gikinoonowin-adv-num
niso-michichin,niso-michichin,NUM,NUM,NONE,UnpublishedOPD
niso-minikwaajigan,niso-minikwaajigan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niso-minikwaajigan-adv-num
niso-mininj,niso-mininj,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niso-mininj-adv-num
ningo-diba'iganens,ningo-diba'iganens,NUM,NUM,NONE,UnpublishedOPD
niso-mizid,niso-mizid,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niso-mizid-adv-num
ningo-diba'oobaan,ningo-diba'oobaan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningo-diba-oobaan-adv-num
ningodwaasooshkimod,ningodwaasooshkimod,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaasooshkimod-adv-num
ningodwaasooshkin,ningodwaasooshkin,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaasooshkin-adv-num
ningo-dibaabiishkoojigan,ningo-dibaabiishkoojigan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningo-dibaabiishkoojigan-adv-num
nisobaneninj,nisobaneninj,NUM,NUM,NONE,UnpublishedOPD
ningo-dibik,ningo-dibik,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningo-dibik-adv-num
nisodaabaan,nisodaabaan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nisodaabaan-adv-num
ningo-giizhik,ningo-giizhik,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningo-giizhik-adv-num
ningodwaasosagoons,ningodwaasosagoons,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaasosagoons-adv-num
ningo-giizis,ningo-giizis,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningo-giizis-adv-num
nisogon,nisogon,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nisogon-adv-num
ningodwaaswaabiig,ningodwaaswaabiig,NUM,NUM,NONE,UnpublishedOPD
ningodwaaswaabik,ningodwaaswaabik,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaaswaabik-adv-num
ningwadapide,ningwadapide,NUM,NUM,NONE,UnpublishedOPD
ningodwaaswaak,ningodwaaswaak,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaaswaak-adv-num
ningo-gikinoonowin,ningo-gikinoonowin,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningo-gikinoonowin-adv-num
nisominag,nisominag,NUM,NUM,NONE,UnpublishedOPD
ningodwaaswaatig,ningodwaaswaatig,NUM,NUM,NONE,UnpublishedOPD
ningo-makak,ningo-makak,NUM,NUM,NONE,UnpublishedOPD
ningodwaaswemikwaanens,ningodwaaswemikwaanens,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaaswemikwaanens-adv-num
ningo-michichin,ningo-michichin,NUM,NUM,NONE,UnpublishedOPD
ningodwaaswewaan,ningodwaaswewaan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaaswewaan-adv-num
ningo-mininj,ningo-mininj,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningo-mininj-adv-num
nisonaagaans,nisonaagaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nisonaagaans-adv-num
ningo-misid,ningo-misid,NUM,NUM,NONE,UnpublishedOPD
ningodwaaswi,ningodwaaswiw2,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaaswi-adv-num
nisonaaganens,nisonaaganens,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nisonaaganens-adv-num
ningo-mizid,ningo-mizid,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningo-mizid-adv-num
ningo-okosin,ningo-okosin,NUM,NUM,NONE,UnpublishedOPD
ningodweginigan,ningodweginigan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodweginigan-adv-num
ningodwemikwaanens,ningodwemikwaanens,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwemikwaanens-adv-num
nisoninj,nisoninj,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nisoninj-adv-num
ningodwewaan,ningodwewaan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwewaan-adv-num
nishwaasimidana,nishwaasimidanaw2,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaasimidana-adv-num
nishwaaso-anama'e-giizhik,nishwaaso-anama'e-giizhik,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaaso-anama-e-giizhik-adv-num
nisookik,nisookik,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nisookik-adv-num
nisookikoons,nisookikoons,NUM,NUM,NONE,UnpublishedOPD
nishwaaso-biboon,nishwaaso-biboon,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaaso-biboon-adv-num
nisoonag,nisoonag,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nisoonag-adv-num
nishwaaso-diba'iganens,nishwaaso-diba'iganens,NUM,NUM,NONE,UnpublishedOPD
nishwaaso-diba'oobaan,nishwaaso-diba'oobaan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaaso-diba-oobaan-adv-num
nishwaaso-dibaabiishkoojigan,nishwaaso-dibaabiishkoojigan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaaso-dibaabiishkoojigan-adv-num
nishwaaso-dibik,nishwaaso-dibik,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaaso-dibik-adv-num
nishwaaso-giizhik,nishwaaso-giizhik,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaaso-giizhik-adv-num
nisimidana,nisimidanaw2,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nisimidana-adv-num
nishwaaso-gikinoonowin,nishwaaso-gikinoonowin,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaaso-gikinoonowin-adv-num
nishwaaso-makak,nishwaaso-makak,NUM,NUM,NONE,UnpublishedOPD
nishwaaso-michichin,nishwaaso-michichin,NUM,NUM,NONE,UnpublishedOPD
nisogamig,nisogamig,NUM,NUM,NONE,UnpublishedOPD
nisomooday,nisomooday,NUM,NUM,NONE,UnpublishedOPD
nisomoodens,nisomoodens,NUM,NUM,NONE,UnpublishedOPD
ningodwewan,ningodwewan,NUM,NUM,NONE,UnpublishedOPD
niizhogamig,niizhogamig,NUM,NUM,NONE,UnpublishedOPD
niiwo-diba'igaans,niiwo-diba'igaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niiwo-diba-igaans-adv-num
niiwo-diba'igan,niiwo-diba'igan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niiwo-diba-igan-adv-num
niiyo-diba'igan,niiyo-diba'igan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niiyo-diba-igan-adv-num
niizho-diba'igaans,niizho-diba'igaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niizho-diba-igaans-adv-num
niizho-diba'igan,niizho-diba'igan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niizho-diba-igan-adv-num
niizhwaaso-diba'igaans,niizhwaaso-diba'igaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niizhwaaso-diba-igaans-adv-num
niizhwaaso-diba'igan,niizhwaaso-diba'igan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niizhwaaso-diba-igan-adv-num
ningo-diba'igaans,ningo-diba'igaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningo-diba-igaans-adv-num
ningo-diba'igan,ningo-diba'igan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningo-diba-igan-adv-num
ningodwaaso-diba'igan,ningodwaaso-diba'igan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaaso-diba-igan-adv-num
nishwaaso-diba'igaans,nishwaaso-diba'igaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaaso-diba-igaans-adv-num
nishwaaso-diba'igan,nishwaaso-diba'igan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaaso-diba-igan-adv-num
niso-diba'igaans,niso-diba'igaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niso-diba-igaans-adv-num
niso-diba'igan,niso-diba'igan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niso-diba-igan-adv-num
ozikweni,ozikweniw2,NUM,NUM,NONE,UnpublishedOPD
zhaangasimidana,zhaangasimidanaw2,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangasimidana-adv-num
zhaangaso-anama'e-giizhigad,zhaangaso-anama'e-giizhigad,NUM,NUM,NONE,UnpublishedOPD
zhaangaso-anama'e-giizhik,zhaangaso-anama'e-giizhik,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaso-anama-e-giizhik-adv-num
zhaangaso-biboon,zhaangaso-biboon,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaso-biboon-adv-num
zhaangaso-diba'iganens,zhaangaso-diba'iganens,NUM,NUM,NONE,UnpublishedOPD
zhaangaso-diba'iminaan,zhaangaso-diba'iminaan,NUM,NUM,NONE,UnpublishedOPD
zhaangaso-diba'oobaan,zhaangaso-diba'oobaan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaso-diba-oobaan-adv-num
zhaangaso-dibaabiishkoojigan,zhaangaso-dibaabiishkoojigan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaso-dibaabiishkoojigan-adv-num
zhaangaso-dibik,zhaangaso-dibik,NUM,NUM,NONE,UnpublishedOPD
zhaangaso-giizhig,zhaangaso-giizhig,NUM,NUM,NONE,UnpublishedOPD
zhaangaso-giizhik,zhaangaso-giizhik,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaso-giizhik-adv-num
zhaangaso-giizis,zhaangaso-giizis,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaso-giizis-adv-num
zhaangaso-gikinoonowin,zhaangaso-gikinoonowin,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaso-gikinoonowin-adv-num
zhaangaso-makak,zhaangaso-makak,NUM,NUM,NONE,UnpublishedOPD
zhaangaso-michichin,zhaangaso-michichin,NUM,NUM,NONE,UnpublishedOPD
zhaangaso-minikwaajigan,zhaangaso-minikwaajigan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaso-minikwaajigan-adv-num
zhaangaso-mininj,zhaangaso-mininj,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaso-mininj-adv-num
zhaangaso-mizid,zhaangaso-mizid,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaso-mizid-adv-num
zhaangasobaneninj,zhaangasobaneninj,NUM,NUM,NONE,UnpublishedOPD
zhaangasogon,zhaangasogon,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangasogon-adv-num
zhaangasominag,zhaangasominag,NUM,NUM,NONE,UnpublishedOPD
zhaangasonaaganens,zhaangasonaaganens,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangasonaaganens-adv-num
zhaangasoninj,zhaangasoninj,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangasoninj-adv-num
zhaangasookik,zhaangasookik,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangasookik-adv-num
zhaangasookikoons,zhaangasookikoons,NUM,NUM,NONE,UnpublishedOPD
zhaangasoonag,zhaangasoonag,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangasoonag-adv-num
zhaangasooshkimod,zhaangasooshkimod,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangasooshkimod-adv-num
zhaangasooshkin,zhaangasooshkin,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangasooshkin-adv-num
zhaangasosagoons,zhaangasosagoons,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangasosagoons-adv-num
zhaangasozid,zhaangasozid,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangasozid-adv-num
zhaangaswaabik,zhaangaswaabik,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaswaabik-adv-num
zhaangaswaak,zhaangaswaak,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaswaak-adv-num
zhaangaswaatig,zhaangaswaatig,NUM,NUM,NONE,UnpublishedOPD
zhaangasweg,zhaangasweg,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangasweg-adv-num
zhaangaswemikwaanens,zhaangaswemikwaanens,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaswemikwaanens-adv-num
zhaangaswi,zhaangaswiw2,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaswi-adv-num
zhezhaangaswi,zhezhaangaswiw2,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhezhaangaswi-adv-num
zhaangsaswaabiig,zhaangsaswaabiig,NUM,NUM,NONE,UnpublishedOPD
zhaangwaswemikwaanens,zhaangwaswemikwaanens,NUM,NUM,NONE,UnpublishedOPD
zhaangaswewaan,zhaangaswewaan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaswewaan-adv-num
zhaangasomoodens,zhaangasomoodens,NUM,NUM,NONE,UnpublishedOPD
zhaangasodaabaan,zhaangasodaabaan,NUM,NUM,NONE,UnpublishedOPD
zhaangasomooday,zhaangasomooday,NUM,NUM,NONE,UnpublishedOPD
zhaangaso-diba'igaans,zhaangaso-diba'igaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaso-diba-igaans-adv-num
zhaangaso-diba'igan,zhaangaso-diba'igan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaso-diba-igan-adv-num
biboon,biboon,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/biboon-adv-num
niiyozid,niiyozid,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niiyozid-adv-num
nishwaaso,nishwaasow2,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaaso-adv-num
nishwaasomidano,nishwaasomidanow2,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaasomidano-adv-num
niizhwaaso,niizhwaasow2,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niizhwaaso-adv-num
ashi-niizhwaaso,ashi-niizhwaasow2,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ashi-niizhwaaso-adv-num
ningodwaaso-dibik,ningodwaaso-dibik,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaaso-dibik-adv-num
dibaabiishkoojigan,dibaabiishkoojigan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/dibaabiishkoojigan-adv-num
ningodosagoons,ningodosagoons,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodosagoons-adv-num
niizhwaasozid,niizhwaasozid,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niizhwaasozid-adv-num
ingodwaasozid,ingodwaasozid,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ingodwaasozid-adv-num
ningodwaasozid,ningodwaasozid,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaasozid-adv-num
ishwaasozid,ishwaasozid,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ishwaasozid-adv-num
nishwaasozid,nishwaasozid,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaasozid-adv-num
zhaangaso,zhaangasow2,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangaso-adv-num
midaaso,midaasow2,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/midaaso-adv-num
ningodwaaso,ningodwaasow2,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaaso-adv-num
ningodobaneninj,ningodobaneninj,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodobaneninj-adv-num
mininj,mininj,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/mininj-adv-num
niiwookik,niiwookik,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niiwookik-adv-num
naanonaagaans,naanonaagaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/naanonaagaans-adv-num
ningodwaasonaagaans,ningodwaasonaagaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaasonaagaans-adv-num
niizhwaasonaagaans,niizhwaasonaagaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niizhwaasonaagaans-adv-num
nishwaasonaagaans,nishwaasonaagaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaasonaagaans-adv-num
ishwaasonaagaans,ishwaasonaagaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ishwaasonaagaans-adv-num
ingodwaasonaagaans,ingodwaasonaagaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ingodwaasonaagaans-adv-num
zhaangasonaagaans,zhaangasonaagaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaangasonaagaans-adv-num
midaasonaagaans,midaasonaagaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/midaasonaagaans-adv-num
ningodonaagaans,ningodonaagaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodonaagaans-adv-num
niiwo-dibaabiishkoojigan,niiwo-dibaabiishkoojigan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niiwo-dibaabiishkoojigan-adv-num
ishwaaso-minikwaajigan,ishwaaso-minikwaajigan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ishwaaso-minikwaajigan-adv-num
ningodwaasoninj,ningodwaasoninj,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaasoninj-adv-num
ningo-minikwaajigan,ningo-minikwaajigan,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningo-minikwaajigan-adv-num
ningodwaasweg,ningodwaasweg,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaasweg-adv-num
neniizhooshkimod,neniizhooshkimod,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/neniizhooshkimod-adv-num
nenisooshkimod,nenisooshkimod,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/nenisooshkimod-adv-num
bezhigozigwam,bezhigozigwam,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/bezhigozigwam-adv-qnt
naanozid,naanozid,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/naanozid-adv-num
ningodwaaso-diba'igaans,ningodwaaso-diba'igaans,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/ningodwaaso-diba-igaans-adv-num
niso-zhooniyaansiwinaaganens,niso-zhooniyaansiwinaaganens,NUM,NUM,NONE,https://ojibwe.lib.umn.edu/main-entry/niso-zhooniyaansiwinaaganens-adv-num
neningodooshkimod,neningodooshkimod,NUM,NUM,NONE,UnpublishedOPD
bezhigwashk,bezhigwashk,NUM,NUM,NONE,UnpublishedOPD
niizhwashk,niizhwashk,NUM,NUM,NONE,UnpublishedOPD
niiwashk,niiwashk,NUM,NUM,NONE,UnpublishedOPD
naanwashk,naanwashk,NUM,NUM,NONE,UnpublishedOPD
daswashk,daswashk,NUM,NUM,NONE,UnpublishedOPD
ningodwaasogamig,ningodwaasogamig,NUM,NUM,NONE,UnpublishedOPD
ningodooshkimodens,ningodooshkimodens,NUM,NUM,NONE,UnpublishedOPD
