Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source,
NA,NA_VVy,akiwenzii,akiwenziiy,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,odakiwenziiyiman,,,
NA,NA_VVy,akiwenzii,akiwenziiy,NONE,NONE,NONE,NONE,NONE,ProxSg,akiwenzii,,,
NA,NA_VVy,akiwenzii,akiwenziiy,NONE,NONE,NONE,NONE,NONE,ProxPl,akiwenziiyag,,,
NA,NA_VVy,akiwenzii,akiwenziiy,NONE,Dim,NONE,NONE,NONE,ProxSg,akiwenziiyens,,,
NA,NA_VVy,akiwenzii,akiwenziiy,NONE,NONE,NONE,Pej,NONE,ProxSg,akiwenziiyish,,,akiwenzhiiyish,,,
NA,NA_VVy,akiwenzii,akiwenziiy,NONE,NONE,NONE,NONE,NONE,Loc,akiwenziiying,,,
NID,NID_C,shtigwaanigegan,=shtigwaanigegan,3SgProxPoss,NONE,NONE,NONE,NONE,Sg,oshtigwaanigegan,,,
NI,NI_VV,bakwezhiganaaboo,bakwezhiganaaboow,NONE,NONE,NONE,NONE,NONE,Sg,bakwezhiganaaboo,,,
NA,NA_VV,ozhaawashko-ginoozhe,ozhaawashko-ginoozhew,NONE,NONE,NONE,NONE,NONE,ProxSg,ozhaawashko-ginoozhe,,,
NA,NA_VV,ozhaawashko-ginoozhe,ozhaawashko-ginoozhew,NONE,NONE,NONE,NONE,NONE,ProxPl,ozhaawashko-ginoozheg,,,
NA,NA_C,ingodwaasoobii'igan,ingodwaasoobii'igan,NONE,NONE,NONE,NONE,NONE,ProxSg,ingodwaasoobii'igan,,,
NA,NA_C,ingodwaasoobii'igan,ingodwaasoobii'igan,NONE,NONE,NONE,NONE,NONE,ProxPl,ingodwaasoobii'iganag,,,
NI,NI_C,amiko-wiish,amiko-wiish,NONE,NONE,NONE,NONE,NONE,Sg,amiko-wiish,,,
NI,NI_C,amiko-wiish,amiko-wiish,NONE,NONE,NONE,NONE,NONE,Pl,amiko-wiishan,,,
NI,NI_C,amiko-wiish,amiko-wiish,NONE,NONE,NONE,NONE,NONE,Loc,amiko-wiishing,,,
NA,NA_Cw,waabooz,waaboozw,NONE,Dim,NONE,NONE,NONE,ProxPl,waaboozoonsag,,,
NA,NA_Cw,waabooz,waaboozw,1SgPoss,NONE,NONE,NONE,NONE,ProxSg,niwaaboozom,,,
NA,NA_Cw,waabooz,waaboozw,1SgPoss,NONE,NONE,NONE,NONE,ProxPl,niwaaboozomag,,,
NA,NA_Cw,waabooz,waaboozw,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,owaaboozoman,,,
NA,NA_Cw,waabooz,waaboozw,NONE,NONE,NONE,NONE,NONE,ProxSg,waabooz,,,
NA,NA_Cw,waabooz,waaboozw,NONE,NONE,NONE,NONE,NONE,ProxPl,waaboozoog,,,
NA,NA_Cw,waabooz,waaboozw,NONE,Dim,NONE,NONE,NONE,ProxSg,waaboozoons,,,
NA,NA_Cw,waabooz,waaboozw,NONE,NONE,NONE,Pej,NONE,ProxSg,waaboozosh,,,
NI,NI_C,gijigi-moozhwaagan,gijigi-moozhwaagan,NONE,NONE,NONE,NONE,NONE,Sg,gijigi-moozhwaagan,,,
NI,NI_C,gijigi-moozhwaagan,gijigi-moozhwaagan,NONE,NONE,NONE,NONE,NONE,Pl,gijigi-moozhwaaganan,,,
NI,NI_C,gitigaan,gitigaan,NONE,NONE,NONE,NONE,NONE,Sg,gitigaan,,,
NI,NI_C,gitigaan,gitigaan,NONE,NONE,NONE,NONE,NONE,Pl,gitigaanan,,,
NI,NI_C,gitigaan,gitigaan,NONE,Dim,NONE,NONE,NONE,Sg,gitigaanens,,,
NI,NI_C,gitigaan,gitigaan,NONE,NONE,NONE,NONE,NONE,Loc,gitigaaning,,,
NA,NA_C,gookoosh,gookoosh,1SgPoss,NONE,NONE,NONE,NONE,ProxSg,nigookooshim,,,
NA,NA_C,gookoosh,gookoosh,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,ogookooshiman,,,
NA,NA_C,gookoosh,gookoosh,NONE,NONE,NONE,NONE,NONE,ProxSg,gookoosh,,,
NA,NA_C,gookoosh,gookoosh,NONE,NONE,NONE,NONE,NONE,ProxPl,gookooshag,,,
NA,NA_C,gookoosh,gookoosh,NONE,Dim,NONE,NONE,NONE,ProxSg,gookooshens,,,
NA,NA_C,gookoosh,gookoosh,NONE,NONE,NONE,Pej,NONE,ProxSg,gookooshish,,,
NID,NID_aa,diy,=diy,1SgPoss,NONE,NONE,NONE,NONE,Sg,indiy,,,
NID,NID_aa,diy,=diy,1SgPoss,Dim,NONE,NONE,NONE,Sg,indiyens,,,
NID,NID_aa,diy,=diy,1SgPoss,NONE,NONE,NONE,NONE,Loc,indiyaang,,,
NID,NID_aa,diy,=diy,1SgPoss,NONE,NONE,Pej,NONE,Sg,indiyaash,,,
NI,NI_C,biiminigan,biiminigan,NONE,NONE,NONE,NONE,NONE,Sg,biiminigan,,,
NI,NI_C,biiminigan,biiminigan,NONE,NONE,NONE,NONE,NONE,Pl,biiminiganan,,,
NI,NI_C,bimweshkidiwin,bimweshkidiwin,NONE,NONE,NONE,NONE,NONE,Sg,bimweshkidiwin,,,
NI,NI_C,bimweshkidiwin,bimweshkidiwin,NONE,NONE,NONE,NONE,NONE,Pl,bimweshkidiwinan,,,
NID,NID_C,kaad,=kaad,3PlProxPoss,NONE,NONE,NONE,NONE,Pl,okaadiwaan,,,
NID,NID_C,kaad,=kaad,3SgProxPoss,NONE,NONE,NONE,NONE,Sg,okaad,,,
NID,NID_C,kaad,=kaad,3SgProxPoss,NONE,NONE,NONE,NONE,Pl,okaadan,,,
NID,NID_C,kaad,=kaad,3SgProxPoss,Dim,NONE,NONE,NONE,Sg,okaadens,,,
NID,NID_C,kaad,=kaad,3SgProxPoss,NONE,NONE,NONE,NONE,Loc,okaading,,,
NID,NID_C,kaad,=kaad,3SgProxPoss,NONE,NONE,Pej,NONE,Sg,okaadish,,,
NI,NI_C,giigoonyike-mookomaan,giigoonyike-mookomaan,NONE,NONE,NONE,NONE,NONE,Sg,giigoonyike-mookomaan,,,
NI,NI_C,giigoonyike-mookomaan,giigoonyike-mookomaan,NONE,NONE,NONE,NONE,NONE,Pl,giigoonyike-mookomaanan,,,
NI,NI_C,zenibaanh-babagiwayaan,zenibaanh-babagiwayaan,NONE,NONE,NONE,NONE,NONE,Sg,zenibaanh-babagiwayaan,,,
NI,NI_C,zenibaanh-babagiwayaan,zenibaanh-babagiwayaan,NONE,NONE,NONE,NONE,NONE,Pl,zenibaanh-babagiwayaanan,,,
NI,NI_C,boodaajiganens,boodaajiganens,NONE,NONE,NONE,NONE,NONE,Sg,boodaajiganens,,,
NI,NI_C,boodaajiganens,boodaajiganens,NONE,NONE,NONE,NONE,NONE,Pl,boodaajiganensan,,,
NA,NA_Vw,bizhiki,bizhikiw,1SgPoss,NONE,NONE,NONE,NONE,ProxSg,nibizhikiim,,,
NA,NA_Vw,bizhiki,bizhikiw,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,obizhikiiman,,,
NA,NA_Vw,bizhiki,bizhikiw,NONE,NONE,NONE,NONE,NONE,ProxSg,bizhiki,,,
NA,NA_Vw,bizhiki,bizhikiw,NONE,NONE,NONE,NONE,NONE,ProxPl,bizhikiwag,,,
NA,NA_Vw,bizhiki,bizhikiw,NONE,Dim,NONE,NONE,NONE,ProxSg,bizhikiins,,,
NA,NA_Vw,bizhiki,bizhikiw,NONE,NONE,NONE,Pej,NONE,ProxSg,bizhikiwish,,,
NI,NI_C,mikwamiiwinaagaans,mikwamiiwinaagaans,NONE,NONE,NONE,NONE,NONE,Sg,mikwamiiwinaagaans,,,
NI,NI_C,mikwamiiwinaagaans,mikwamiiwinaagaans,NONE,NONE,NONE,NONE,NONE,Pl,mikwamiiwinaagaansan,,,
NI,NI_C,mikwamiiwinaagaans,mikwamiiwinaagaans,NONE,NONE,NONE,NONE,NONE,Loc,mikwamiiwinaagaansing,,,
NAD,NAD_C,doozhimis,=doozhimis,2SgPoss,NONE,NONE,NONE,NONE,ProxSg,gidoozhimis,,,
NAD,NAD_C,doozhimis,=doozhimis,2SgPoss,NONE,NONE,NONE,NONE,ProxPl,gidoozhimisag,,,
NA,NA_Vw,mikwamiiwinini,mikwamiiwininiw,NONE,NONE,NONE,NONE,NONE,ProxSg,mikwamiiwinini,,,
NA,NA_Vw,mikwamiiwinini,mikwamiiwininiw,NONE,NONE,NONE,NONE,NONE,ProxPl,mikwamiiwininiwag,,,
NA,NA_Cw,nibinaadwaaganakik,nibinaadwaaganakikw,NONE,NONE,NONE,NONE,NONE,ProxSg,nibinaadwaaganakik,,,
NA,NA_Cw,nibinaadwaaganakik,nibinaadwaaganakikw,NONE,NONE,NONE,NONE,NONE,ProxPl,nibinaadwaaganakikoog,,,
NA,NA_Cw,nibinaadwaaganakik,nibinaadwaaganakikw,NONE,Dim,NONE,NONE,NONE,ProxSg,nibinaadwaaganakikoons,,,
NI,NI_C,dibaabiiginigan,dibaabiiginigan,NONE,NONE,NONE,NONE,NONE,Sg,dibaabiiginigan,,,
NI,NI_C,dibaabiiginigan,dibaabiiginigan,NONE,NONE,NONE,NONE,NONE,Pl,dibaabiiginiganan,,,
NI,NI_C,ishkode-makakoons,ishkode-makakoons,NONE,NONE,NONE,NONE,NONE,Sg,ishkode-makakoons,,,
NI,NI_C,ishkode-makakoons,ishkode-makakoons,NONE,NONE,NONE,NONE,NONE,Pl,ishkode-makakoonsan,,,
NI,NI_C,ishkode-makakoons,ishkode-makakoons,NONE,NONE,NONE,NONE,NONE,Loc,ishkode-makakoonsing,,,
NA,NA_Vw,aawadaasoowinini,aawadaasoowininiw,NONE,NONE,NONE,NONE,NONE,ProxSg,aawadaasoowinini,,,
NA,NA_Vw,aawadaasoowinini,aawadaasoowininiw,NONE,NONE,NONE,NONE,NONE,ProxPl,aawadaasoowininiwag,,,
NA,NA_C,waawaashkeshiwipigay,waawaashkeshiwipigay,NONE,NONE,NONE,NONE,NONE,ProxSg,waawaashkeshiwipigay,,,
NA,NA_C,waawaashkeshiwipigay,waawaashkeshiwipigay,NONE,NONE,NONE,NONE,NONE,ProxPl,waawaashkeshiwipigayag,,,
NI,NI_C,ishkodewidaabaan,ishkodewidaabaan,NONE,NONE,NONE,NONE,NONE,Sg,ishkodewidaabaan,,,
NI,NI_C,ishkodewidaabaan,ishkodewidaabaan,NONE,NONE,NONE,NONE,NONE,Pl,ishkodewidaabaanan,,,
NI,NI_C,mashkosiw,mashkosiw,NONE,NONE,NONE,NONE,NONE,Sg,mashkosiw,,,
NI,NI_C,mashkosiw,mashkosiw,NONE,NONE,NONE,NONE,NONE,Pl,mashkosiwan,,,
NI,NI_C,mashkosiw,mashkosiw,NONE,Dim,NONE,NONE,NONE,Sg,mashkosiins,,,
NI,NI_C,mashkosiw,mashkosiw,NONE,NONE,NONE,NONE,NONE,Loc,mashkosiing,,,
NI,NI_C,mashkosiw,mashkosiw,NONE,NONE,NONE,NONE,NONE,,mashkosiikaang,,,
NID,NID_C,nagway,=nagway,2SgPoss,NONE,NONE,NONE,NONE,Sg,ginagway,,,
NID,NID_C,nagway,=nagway,2SgPoss,NONE,NONE,NONE,NONE,Pl,ginagwayan,,,
NI,NI_ShortCy,waabashkiki,waabashkiky,NONE,NONE,NONE,NONE,NONE,Sg,waabashkiki,,,
NI,NI_ShortCy,waabashkiki,waabashkiky,NONE,NONE,NONE,NONE,NONE,Pl,waabashkikiin,,,
NI,NI_ShortCy,waabashkiki,waabashkiky,NONE,Dim,NONE,NONE,NONE,Sg,waabashkikiins,,,
NI,NI_ShortCy,waabashkiki,waabashkiky,NONE,NONE,NONE,NONE,NONE,Loc,waabashkikiing,,,
NI,NI_C,noobaajigan,noobaajigan,NONE,NONE,NONE,NONE,NONE,Sg,noobaajigan,,,
NI,NI_C,noobaajigan,noobaajigan,NONE,NONE,NONE,NONE,NONE,Pl,noobaajiganan,,,
NI,NI_C,noobaajigan,noobaajigan,NONE,Dim,NONE,NONE,NONE,Sg,noobaajigaans,,,
NI,NI_C,noobaajigan,noobaajigan,NONE,NONE,NONE,NONE,NONE,Loc,nobaajiganing,,,
NI,NI_C,biitooshkigan,biitooshkigan,1SgPoss,NONE,NONE,NONE,NONE,Sg,nibiitooshkigan,,,
NI,NI_C,biitooshkigan,biitooshkigan,3SgProxPoss,NONE,NONE,NONE,NONE,Sg,obiitooshkigan,,,
NI,NI_C,biitooshkigan,biitooshkigan,NONE,NONE,NONE,NONE,NONE,Sg,biitooshkigan,,,
NI,NI_C,biitooshkigan,biitooshkigan,NONE,NONE,NONE,NONE,NONE,Pl,biitooshkiganan,,,
NI,NI_C,biitooshkigan,biitooshkigan,NONE,Dim,NONE,NONE,NONE,Sg,biitooshkigaans,,,
NI,NI_C,biitooshkigan,biitooshkigan,NONE,NONE,NONE,NONE,NONE,Loc,biitooshkiganing,,,
NI,NI_C,oshkimagoodaas,oshkimagoodaas,NONE,NONE,NONE,NONE,NONE,Sg,oshkimagoodaas,,,
NI,NI_C,oshkimagoodaas,oshkimagoodaas,NONE,NONE,NONE,NONE,NONE,Pl,oshkimagoodaasan,,,
NA,NA_C,zhooshkwaada'ewasab,zhooshkwaada'ewasaby,NONE,NONE,NONE,NONE,NONE,ProxSg,zhooshkwaada'ewasab,,,
NA,NA_C,zhooshkwaada'ewasab,zhooshkwaada'ewasaby,NONE,NONE,NONE,NONE,NONE,ProxPl,zhooshkwaada'ewasabiig,,,
NA,NA_ShortCw,noozhe-makwa,noozhe-makw,NONE,NONE,NONE,NONE,NONE,ProxSg,noozhe-makwa,,,
NA,NA_ShortCw,noozhe-makwa,noozhe-makw,NONE,NONE,NONE,NONE,NONE,ProxPl,noozhe-makwag,,,
NI,NI_C,oshkiinzhigomin,oshkiinzhigomin,NONE,NONE,NONE,NONE,NONE,Sg,oshkiinzhigomin,,,
NI,NI_C,oshkiinzhigomin,oshkiinzhigomin,NONE,NONE,NONE,NONE,NONE,Pl,oshkiinzhigominan,,,
NI,NI_C,bizhikiiwi-aadaakobijigan,bizhikiiwi-aadaakobijigan,NONE,NONE,NONE,NONE,NONE,Sg,bizhikiiwi-aadaakobijigan,,,
NI,NI_C,bizhikiiwi-aadaakobijigan,bizhikiiwi-aadaakobijigan,NONE,NONE,NONE,NONE,NONE,Pl,bizhikiiwi-aadaakobijiganan,,,
NI,NI_C,bizhikiiwi-aadaakobijigan,bizhikiiwi-aadaakobijigan,NONE,NONE,NONE,NONE,NONE,Loc,bizhikiiwi-aadaakobijiganing,,,
NI,NI_C,ozhiga'igan,ozhiga'igan,NONE,NONE,NONE,NONE,NONE,Sg,ozhiga'igan,,,
NI,NI_Cw,gizhaagamidewimoodaabik,gizhaagamidewimoodaabikw,NONE,NONE,NONE,NONE,NONE,Sg,gizhaagamidewimoodaabik,,,
NI,NI_Cw,gizhaagamidewimoodaabik,gizhaagamidewimoodaabikw,NONE,NONE,NONE,NONE,NONE,Pl,gizhaagamidewimoodaabikoon,,,
NI,NI_C,baashkiminasigan,baashkiminasigan,NONE,NONE,NONE,NONE,NONE,Sg,baashkiminasigan,,,
NI,NI_C,baashkiminasigan,baashkiminasigan,NONE,NONE,NONE,NONE,NONE,Pl,baashkiminasiganan,,,
NI,NI_C,baashkiminasigan,baashkiminasigan,NONE,Dim,NONE,NONE,NONE,Sg,baashkiminasigaans,,,
NI,NI_C,baashkiminasigan,baashkiminasigan,NONE,NONE,NONE,NONE,NONE,Loc,baashkiminasiganing,,,
NI,NI_C,amiko-zhiigozhigan,amiko-zhiigozhigan,NONE,NONE,NONE,NONE,NONE,Sg,amiko-zhiigozhigan,,,
NI,NI_C,amiko-zhiigozhigan,amiko-zhiigozhigan,NONE,NONE,NONE,NONE,NONE,Pl,amiko-zhiigozhiganan,,,
NI,NI_C,ishkodens,ishkodens,1SgPoss,NONE,NONE,NONE,NONE,Pl,indishkodensiman,,,
NI,NI_C,ishkodens,ishkodens,3SgProxPoss,NONE,NONE,NONE,NONE,Pl,odishkodensiman,,,
NI,NI_C,ishkodens,ishkodens,NONE,NONE,NONE,NONE,NONE,Sg,ishkodens,,,
NI,NI_C,ishkodens,ishkodens,NONE,NONE,NONE,NONE,NONE,Pl,ishkodensan,,,
NI,NI_C,ishkodens,ishkodens,NONE,NONE,NONE,NONE,NONE,Loc,ishkodensing,,,
NA,NA_Cw,noozhezhashk,noozhezhashkw,NONE,NONE,NONE,NONE,NONE,ProxSg,noozhezhashk,,,
NA,NA_Cw,noozhezhashk,noozhezhashkw,NONE,NONE,NONE,NONE,NONE,ProxPl,noozhezhashkoog,,,
NA,NA_Cw,noozhezhashk,noozhezhashkw,NONE,Dim,NONE,NONE,NONE,ProxSg,noozheshashkoons,,,
NA,NA_C,giizhootawage'on,giizhootawage'on,NONE,NONE,NONE,NONE,NONE,ProxSg,giizhootawage'on,,,
NA,NA_C,giizhootawage'on,giizhootawage'on,NONE,NONE,NONE,NONE,NONE,ProxPl,giizhootawage'onag,,,
NA,NA_C,giizhootawage'on,giizhootawage'on,NONE,Dim,NONE,NONE,NONE,ProxSg,giizhootawage'onens,,,
NA,NA_Cy,mitigwaab,mitigwaaby,1SgPoss,NONE,NONE,NONE,NONE,ProxSg,nimitigwaab,,,
NA,NA_Cy,mitigwaab,mitigwaaby,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,omitigwaabiin,,,
NA,NA_Cy,mitigwaab,mitigwaaby,NONE,NONE,NONE,NONE,NONE,ProxSg,mitigwaab,,,
NA,NA_Cy,mitigwaab,mitigwaaby,NONE,NONE,NONE,NONE,NONE,ProxPl,mitigwaabiig,,,
NA,NA_Cy,mitigwaab,mitigwaaby,NONE,Dim,NONE,NONE,NONE,ProxSg,mitigwaabiins,,,
NA,NA_Cy,mitigwaab,mitigwaaby,NONE,NONE,NONE,Pej,NONE,ProxSg,mitigwaabiish,,,
NA,NA_Cy,mitigwaab,mitigwaaby,NONE,NONE,NONE,NONE,NONE,Loc,mitigwaabiing,,,
NI,NI_Cw,bagiwayaanegamig,bagiwayaanegamigw,NONE,NONE,NONE,NONE,NONE,Sg,bagiwayaanegamig,,,
NI,NI_Cw,bagiwayaanegamig,bagiwayaanegamigw,NONE,NONE,NONE,NONE,NONE,Pl,bagiwayaanegamigoon,,,
NI,NI_Cw,bagiwayaanegamig,bagiwayaanegamigw,NONE,Dim,NONE,NONE,NONE,Sg,bagiwayaanegamigoons,,,
NI,NI_Cw,bagiwayaanegamig,bagiwayaanegamigw,NONE,NONE,NONE,NONE,NONE,Loc,bagiwayaanegamigong,,,
NID,NID_Cw,pigemagw,=pigemagw,NONE,NONE,NONE,NONE,NONE,Sg,nipigemag,,,gipigemag,,,opigemag,,,
NI,NI_Cw,waazakonenjiganaaboowadaawewigamig,waazakonenjiganaaboowadaawewigamigw,NONE,NONE,NONE,NONE,NONE,Sg,waazakonenjiganaaboowadaawewigamig,,,
NI,NI_Cw,waazakonenjiganaaboowadaawewigamig,waazakonenjiganaaboowadaawewigamigw,NONE,NONE,NONE,NONE,NONE,Pl,waazakonenjiganaaboowadaawewigamigoon,,,
NI,NI_Cw,waazakonenjiganaaboowadaawewigamig,waazakonenjiganaaboowadaawewigamigw,NONE,NONE,NONE,NONE,NONE,Loc,waazakonenjiganaaboowadaawewigamigong,,,
NID,NID_C,nibwaam,nibwaam,1SgPoss,NONE,NONE,NONE,NONE,Sg,nibwaam,,,
NID,NID_C,nibwaam,nibwaam,1SgPoss,NONE,NONE,NONE,NONE,Pl,nibwaaman,,,
NID,NID_C,nibwaam,nibwaam,1SgPoss,NONE,NONE,NONE,NONE,Loc,nibwaaming,,,
NID,NID_C,nibwaam,nibwaam,1SgPoss,Dim,NONE,NONE,NONE,Sg,nibwaamens,,,
NID,NID_C,nibwaam,nibwaam,1SgPoss,NONE,NONE,Pej,NONE,Sg,nibwaamish,,,
NA,NA_VVny,oshkabinoojiinh,oshkabinoojiinhy,NONE,NONE,NONE,NONE,NONE,ProxSg,oshkabinoojiinh,,,
NA,NA_VVny,oshkabinoojiinh,oshkabinoojiinhy,NONE,NONE,NONE,NONE,NONE,ProxPl,oshkabinoojiinyag,,,
NA,NA_VVny,oshkabinoojiinh,oshkabinoojiinhy,NONE,Dim,NONE,NONE,NONE,ProxSg,oshkabinoojiinyens,,,
NID,NID_C,naw,=naw,2SgPoss,NONE,NONE,NONE,NONE,Sg,ginaw,,,
NID,NID_C,naw,=naw,2SgPoss,NONE,NONE,NONE,NONE,Pl,ginawan,,,
NI,NI_ShortCy,waabiziiwanwi,waabiziiwanwy,NONE,NONE,NONE,NONE,NONE,Sg,waabiziiwanwi,,,
NI,NI_ShortCy,waabiziiwanwi,waabiziiwanwy,NONE,NONE,NONE,NONE,NONE,Pl,waabiziiwanwiin,,,
NA,NA_Cw,zhingobiiwaatig,zhingobiiwaatigw,NONE,NONE,NONE,NONE,NONE,ProxSg,zhingobiiwaatig,,,
NA,NA_Cw,zhingobiiwaatig,zhingobiiwaatigw,NONE,NONE,NONE,NONE,NONE,ProxPl,zhingobiiwaatigoog,,,
NI,NI_C,wiisagijiibikoons,wiisagijiibikoons,NONE,NONE,NONE,NONE,NONE,Sg,wiisagijiibikoons,,,
NI,NI_C,wiisagijiibikoons,wiisagijiibikoons,NONE,NONE,NONE,NONE,NONE,Pl,wiisagijiibikoonsan,,,
NA,NA_Vw,migizi,migiziw,NONE,NONE,NONE,NONE,NONE,ProxSg,migizi,,,
NA,NA_Vw,migizi,migiziw,NONE,NONE,NONE,NONE,NONE,ProxPl,migiziwag,,,migiziig,,,
NA,NA_Vw,migizi,migiziw,NONE,Dim,NONE,NONE,NONE,ProxSg,migiziins,,,
NI,NI_C,mashkikiins,mashkikiins,NONE,NONE,NONE,NONE,NONE,Sg,mashkikiins,,,
NI,NI_C,mashkikiins,mashkikiins,NONE,NONE,NONE,NONE,NONE,Pl,mashkikiinsan,,,
NA,NA_VV,mazina'iganiiwikwe,mazina'iganiiwikwew,NONE,NONE,NONE,NONE,NONE,ProxSg,mazina'iganiiwikwe,,,
NA,NA_VV,mazina'iganiiwikwe,mazina'iganiiwikwew,NONE,NONE,NONE,NONE,NONE,ProxPl,mazina'iganiiwikweg,,,
NI,NI_C,apamibizon,apamibizon,NONE,NONE,NONE,NONE,NONE,Sg,apamibizon,,,
NI,NI_C,apamibizon,apamibizon,NONE,NONE,NONE,NONE,NONE,Pl,apamibizonan,,,
NI,NI_C,apamibizon,apamibizon,NONE,Dim,NONE,NONE,NONE,Sg,apambizonens,,,
NA,NA_Cw,omashkooz,omashkoozw,NONE,NONE,NONE,NONE,NONE,ProxSg,omashkooz,,,
NA,NA_Cw,omashkooz,omashkoozw,NONE,NONE,NONE,NONE,NONE,ProxPl,omashkoozoog,,,
NA,NA_Cw,omashkooz,omashkoozw,NONE,Dim,NONE,NONE,NONE,ProxSg,omashkoozoons,,,
NI,NI_C,ishkwaajinikaazowin,ishkwaajinikaazowin,NONE,NONE,NONE,NONE,NONE,Sg,ishkwaajinikaazowin,,,
NI,NI_C,ishkwaajinikaazowin,ishkwaajinikaazowin,NONE,NONE,NONE,NONE,NONE,Pl,ishkwaajinikaazowinan,,,
NA,NA_VVny,bineshiinh,bineshiiny,NONE,NONE,NONE,NONE,NONE,ProxSg,bineshiinh,,,
NA,NA_VVny,bineshiinh,bineshiiny,NONE,NONE,NONE,NONE,NONE,ProxPl,bineshiinyag,,,
NA,NA_VVny,bineshiinh,bineshiiny,NONE,Dim,NONE,NONE,NONE,ProxSg,bineshiinyens,,,
NA,NA_C,waawaashkeshiwayaan,waawaashkeshiwayaan,NONE,NONE,NONE,NONE,NONE,ProxSg,waawaashkeshiwayaan,,,
NA,NA_C,waawaashkeshiwayaan,waawaashkeshiwayaan,NONE,NONE,NONE,NONE,NONE,ProxPl,waawaashkeshiwayaanag,,,
NA,NA_C,waawaashkeshiwayaan,waawaashkeshiwayaan,NONE,Dim,NONE,NONE,NONE,ProxSg,waawaashkeshiwayaanens,,,
NA,NA_C,waawaashkeshiwayaan,waawaashkeshiwayaan,NONE,NONE,NONE,NONE,NONE,Loc,waawaashkeshiwayaaning,,,
NA,NA_Vw,baaga'adowewinini,baaga'adowewininiw,NONE,NONE,NONE,NONE,NONE,ProxSg,baaga'adowewinini,,,
NA,NA_Vw,baaga'adowewinini,baaga'adowewininiw,NONE,NONE,NONE,NONE,NONE,ProxPl,baaga'adowewininiwag,,,
NI,NI_C,gibagoojigan,gibagoojigan,NONE,NONE,NONE,NONE,NONE,Sg,gibagoojigan,,,
NI,NI_C,gibagoojigan,gibagoojigan,NONE,NONE,NONE,NONE,NONE,Pl,gibagoojiganan,,,
NI,NI_C,gibagoojigan,gibagoojigan,NONE,Dim,NONE,NONE,NONE,Sg,gibagoojigaans,,,
NI,NI_C,gibagoojigan,gibagoojigan,NONE,NONE,NONE,NONE,NONE,Loc,gibagoojiganing,,,
NA,NA_C,mishiibizhiw,mishiibizhiw,NONE,NONE,NONE,NONE,NONE,ProxPl,mishiibizhiwag,,,
NI,NI_Cw,bikwak,bikwakw,1SgPoss,NONE,NONE,NONE,NONE,Sg,nimbikwakom,,,
NI,NI_Cw,bikwak,bikwakw,3SgProxPoss,NONE,NONE,NONE,NONE,Sg,obikwakom,,,
NI,NI_Cw,bikwak,bikwakw,NONE,NONE,NONE,NONE,NONE,Sg,bikwak,,,
NI,NI_Cw,bikwak,bikwakw,NONE,NONE,NONE,NONE,NONE,Pl,bikwakoon,,,
NI,NI_Cw,bikwak,bikwakw,NONE,Dim,NONE,NONE,NONE,Sg,bikwakoons,,,
NI,NI_Cw,bikwak,bikwakw,NONE,NONE,NONE,NONE,NONE,Loc,bikwakong,,,
NI,NI_Kana,waawaashkeshiwi-miikana,waawaashkeshiwi-miikana,NONE,NONE,NONE,NONE,NONE,Sg,waawaashkeshiwi-miikana,,,
NI,NI_Kana,waawaashkeshiwi-miikana,waawaashkeshiwi-miikana,NONE,NONE,NONE,NONE,NONE,Pl,waawaashkeshiwi-miikanan,,,
NI,NI_Kana,waawaashkeshiwi-miikana,waawaashkeshiwi-miikana,NONE,NONE,NONE,NONE,NONE,Loc,waawaashkeshiwi-miikanaang,,,
NA,NA_Vw,odaabaanikewinini,odaabaanikewininiw,NONE,NONE,NONE,NONE,NONE,ProxSg,odaabaanikewinini,,,
NA,NA_Vw,odaabaanikewinini,odaabaanikewininiw,NONE,NONE,NONE,NONE,NONE,ProxPl,odaabaanikewininiwag,,,
NI,NI_C,babaamiziwin,babaamiziwin,1SgPoss,NONE,NONE,NONE,NONE,Sg,nimbabaamiziwin,,,
NI,NI_C,babaamiziwin,babaamiziwin,2SgPoss,NONE,NONE,NONE,NONE,Sg,gibabaamiziwin,,,
NI,NI_C,babaamiziwin,babaamiziwin,3SgProxPoss,NONE,NONE,NONE,NONE,Sg,obabaamiziwin,,,
NI,NI_C,babaamiziwin,babaamiziwin,NONE,NONE,NONE,NONE,NONE,Sg,babaamiziwin,,,
NI,NI_C,babaamiziwin,babaamiziwin,NONE,NONE,NONE,NONE,NONE,Pl,babaamiziwinan,,,
NI,NI_C,jiis,jiis,NONE,NONE,NONE,NONE,NONE,Sg,jiis,,,
NI,NI_C,jiis,jiis,NONE,NONE,NONE,NONE,NONE,Pl,jiisan,,,
NI,NI_C,jiis,jiis,NONE,Dim,NONE,NONE,NONE,Sg,jiisens,,,
NI,NI_C,jiis,jiis,NONE,NONE,NONE,NONE,NONE,Loc,jiising,,,
NI,NI_C,zipobijigan,zipobijigan,NONE,NONE,NONE,NONE,NONE,Sg,zipobijigan,,,
